Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Year,Disaster Type,Iso,Country Name,Occurrence,Total deaths,Injured,Affected,Homeless,Total affected,Total damage
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1968,Wildfire,AUS,Australia,1,12,null,1000,800,1800,1000000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1970,Storm,AUS,Australia,1,13,null,null,null,null,72475000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1971,Flood,AUS,Australia,1,27,null,null,null,null,20000000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1971,Storm,AUS,Australia,1,3,null,null,null,null,119219000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1973,Flood,AUS,Australia,1,12,null,11000,1000,12000,71000000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1974,Drought,AUS,Australia,1,null,null,null,null,null,null
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1974,Flood,AUS,Australia,1,14,null,null,null,null,5972000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1974,Storm,AUS,Australia,2,76,640,45000,null,45640,1096717000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1975,Flood,AUS,Australia,1,null,null,null,null,null,54684000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1975,Storm,AUS,Australia,1,null,null,null,null,null,63861000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1975,Wildfire,AUS,Australia,2,null,null,null,null,null,null
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1976,Drought,AUS,Australia,2,null,null,null,null,null,null
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1976,Flood,AUS,Australia,1,null,null,10000,null,10000,null
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1976,Storm,AUS,Australia,6,null,null,null,null,null,107011000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1977,Flood,AUS,Australia,1,null,null,null,null,null,17686000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1977,Storm,AUS,Australia,2,null,null,null,null,null,48949000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1977,Wildfire,AUS,Australia,2,3,null,null,null,null,24760000
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1978,Drought,AUS,Australia,1,null,null,null,null,null,null
Australia,AUS,"Population, total",SP.POP.TOTL,"10,276,477","10,483,000","10,742,000","10,950,000","11,167,000","11,388,000","11,651,000","11,799,000","12,009,000","12,263,000","12,507,000","12,937,000","13,177,000","13,380,000","13,723,000","13,893,000","14,033,000","14,192,000","14,358,000","14,514,000","14,692,000","14,927,000","15,178,000","15,369,000","15,544,000","15,758,000","16,018,400","16,263,900","16,532,200","16,814,400","17,065,100","17,284,000","17,495,000","17,667,000","17,855,000","18,072,000","18,311,000","18,517,000","18,711,000","18,926,000","19,153,000","19,413,000","19,651,400","19,895,400","20,127,400","20,394,800","20,697,900","20,827,600","21,249,200","21,691,700","22,031,750","22,340,024","22,728,254","23,117,353","23,464,086","23,781,169",null,1978,Flood,AUS,Australia,2,7,null,null,null,null,20710000
Austria,AUT,"Population, total",SP.POP.TOTL,"7,047,539","7,086,299","7,129,864","7,175,811","7,223,801","7,270,889","7,322,066","7,376,998","7,415,403","7,441,055","7,467,086","7,500,482","7,544,201","7,586,115","7,599,038","7,578,903","7,565,525","7,568,430","7,562,305","7,549,425","7,549,433","7,568,710","7,574,140","7,561,910","7,561,434","7,564,985","7,569,794","7,574,586","7,585,317","7,619,567","7,677,850","7,754,891","7,840,709","7,905,633","7,936,118","7,948,278","7,959,017","7,968,041","7,976,789","7,992,324","8,011,566","8,042,293","8,081,957","8,121,423","8,171,966","8,227,829","8,268,641","8,295,487","8,321,496","8,343,323","8,363,404","8,391,643","8,429,991","8,479,375","8,541,575","8,611,088",null,1975,Landslide,AUT,Austria,1,15,null,null,null,null,null
Austria,AUT,"Population, total",SP.POP.TOTL,"7,047,539","7,086,299","7,129,864","7,175,811","7,223,801","7,270,889","7,322,066","7,376,998","7,415,403","7,441,055","7,467,086","7,500,482","7,544,201","7,586,115","7,599,038","7,578,903","7,565,525","7,568,430","7,562,305","7,549,425","7,549,433","7,568,710","7,574,140","7,561,910","7,561,434","7,564,985","7,569,794","7,574,586","7,585,317","7,619,567","7,677,850","7,754,891","7,840,709","7,905,633","7,936,118","7,948,278","7,959,017","7,968,041","7,976,789","7,992,324","8,011,566","8,042,293","8,081,957","8,121,423","8,171,966","8,227,829","8,268,641","8,295,487","8,321,496","8,343,323","8,363,404","8,391,643","8,429,991","8,479,375","8,541,575","8,611,088",null,1976,Storm,AUT,Austria,1,null,null,null,null,null,null
